job_url,job_title,company_name,company_url,location,workplace_type,date_scrapped,date_posted,n_applicants,n_employees,industry,contract_type,exp_level,description
https://www.linkedin.com/jobs/view/3432386735/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=1dOg4l%2BiWlwyzzLFxmFAoQ%3D%3D&amp;trk=d_flagship3_search_srp_jobs,"Assoc Dir, Pharmacometrics - Home based - EUROPE",Syneos Health,https://www.linkedin.com/company/syneos-health/life/,Greater Gothenburg Metropolitan Area,Remote,2023-02-26,2023-02-24,9.0,"10,001+ employees",Biotechnology Research,Full-time,Entry level,"Description

Assoc Dir, Pharmacometrics

Syneos Health is the only fully integrated biopharmaceutical solutions organization purpose-built to accelerate customer success. We lead with a product development mindset, seamlessly connecting our capabilities to add high-value insights to speed therapies to patients and provide practical value to help our customers achieve their objectives.

Our Clinical Development model brings the customer and the patient to the center of everything that we do. We are continuously looking for ways to simplify and streamline our work to not only make Syneos Health easier to work with, but to make us easier to work for.

Whether you join us in a Functional Service Provider partnership or a Full-Service environment, you’ll collaborate with passionate problem solvers, innovating as a team to help our customers achieve their goals. We are agile and driven to accelerate the delivery of therapies, because we are passionate to change lives.

Discover what our 29,000 employees, across 110 countries already know:

WORK HERE MATTERS EVERYWHERE

Why Syneos Health
We are passionate about developing our people, through career development and progression; supportive and engaged line management; technical and therapeutic area training; peer recognition and total rewards program.
We are committed to our Total Self culture – where you can authentically be yourself. Our Total Self culture is what unites us globally, and we are dedicated to taking care of our people.
We are continuously building the company we all want to work for and our customers want to work with. Why? Because when we bring together diversity of thoughts, backgrounds, cultures, and perspectives – we’re able to create a place where everyone feels like they belong.
Job Responsibilities
Plans, organizes, manages and monitors the sector’s activities/operations according to his/her field of expertise, strategic and tactical alignments, and the needs of the organization in order to achieve the expected results.
Manages all operations activities related to the Pharmacometrics sector.
Provides quotes for all services provided by the team (e.g., Pharmacokinetic/pharmacodynamics analyses, toxicokinetics analyses, additional analyses not included in the original scope of work, etc.)
Provides other consultation services in clinical pharmacology field.
Acts as a pharmacometrician.
Acts as a scientific consultant/clinical pharmacologist for clients, proposing methodologies or performing pharmacometrics analyses (e.g., PK/PD analyses).
Ensure proper training and development of pharmacokineticists and pharmacometricians.
Review/prepare pharmacometric section of study protocols and/or Pharmacometric analysis plans for preclinical or Phase I to IV studies.
Manages human capital including workforce planning and hiring activities, performance management and the daily monitoring of productivity; facilitates knowledge development and transfer; and ensures the efficiency and mobilization of the team in order to achieve the expected results.
Helps develop and analyze the sector’s performance indicator systems according to the established objectives. Identifies opportunities to improve the division and/or service’s master plan and processes. Determines, as needed, the necessary actions in order to increase efficiency.
Contributes to the development of the sector’s budget, ensures that it is being adhered to, performs budget follow-up for pertinent stakeholders and recommends actions in an effort to achieve the expected results.
Communicates the necessary information to keep the team, the organization, and external clients abreast of the sector’s work plan, policies, projects processes, results, and actions and recommendations taken to meet arising needs and to achieve the expected results.
Advises internal/external clients of the division and/or service’s particular areas of expertise by assessing needs, and carrying out analysis and follow-up.
Acts as a consultant and resource person for external clients and Business Development employees with respect to pharmacometric issues.
Acts as a clinical Pharmacologist.
Represents the sector, both internally and externally, as a source for consultation and/or information and/or reference.
Promotes clinical pharmacology services.
Fosters the company’s scientific outreach by attending seminars, writing scientific articles, participating in conventions, interacting with the academic community, etc.
The employee may be called upon to perform other tasks related to their skill set, and for which he/she has been trained.
Qualifications

What we’re looking for
MSc or PhD in Biopharmaceutical Sciences, Pharmacology, Experimental Medicine or in another relevant field.
Word, Excel, and software used in pharmacometrics analyses: WinNonlin, SAS, NONMEM, etc.
Required bilingualism includes communicating verbally and in writing on topics that are often technical, and writing procedures or technical reports.
Candidate who does not possess the required training and/or experience may be considered under different criteria.
Get to know Syneos Health

Over the past 5 years, we have worked with 94% of all Novel FDA Approved Drugs, 95% of EMA Authorized Products and over 200 Studies across 73,000 Sites and 675,000+ Trial patients.

No matter what your role is, you’ll take the initiative and challenge the status quo with us in a highly competitive and ever-changing environment. Learn more about Syneos Health

Additional Information

Tasks, duties, and responsibilities as listed in this job description are not exhaustive. The Company, at its sole discretion and with no prior notice, may assign other tasks, duties, and job responsibilities. Equivalent experience, skills, and/or education will also be considered so qualifications of incumbents may differ from those listed in the Job Description. The Company, at its sole discretion, will determine what constitutes as equivalent to the qualifications described above. Further, nothing contained herein should be construed to create an employment contract. Occasionally, required skills/experiences for jobs are expressed in brief terms. Any language contained herein is intended to fully comply with all obligations imposed by the legislation of each country in which it operates, including the implementation of the EU Equality Directive, in relation to the recruitment and employment of its employees. The Company is committed to compliance with the Americans with Disabilities Act, including the provision of reasonable accommodations, when appropriate, to assist employees or applicants to perform the essential functions of the job."
https://www.linkedin.com/jobs/view/3440865327/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=0AnM%2BhXX1UPi9lKKrR6nxQ%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Data Engineer (Graph) Team Lead,Frontiers,https://www.linkedin.com/company/frontiers/life/,Czechia,Remote,2023-02-26,2023-02-06,4.0,"1,001-5,000 employees",Research Services,Full-time,Entry level,"We are on a mission to make science open so everyone can live healthy lives on a healthy planet

Who We Are

Frontiers is an award-winning open science platform and leading open access scholarly publisher.

We are one of the largest and most cited publishers globally. To date, our 200,000 freely available research articles have received more than 1 billion views and downloads and 2 million citations. Our journals span science, health, humanities and social sciences, engineering, and sustainability. And we continue to expand into new academic disciplines so more researchers can publish open access.

Be part of the publishing revolution and help us transform the way research is published, evaluated, and communicated to the world.

About the opportunity:

Frontiers catalog is growing. Every month we need to handle more journals, articles, and research topics, to process more data and enable new features for our users.

We are looking for a Data Scientist (Graph) Team Lead with experience leading teams, to join our business and manage a Data Team formed by Data Engineers and Data Scientists.

You will define, plan and coordinate internal technical projects related to our Data Products. The development and evolution of knowledge graphs, and the creation of a solid data foundation to empower our data scientists and our machine learning team.

Key Responsibilities
Lead, coach and evolve your team, creating a culture of excellence that will allow them professional growth.
Plan and coordinate the activities for the creation of data products and features that extract value from data in our different systems.
Lead the work in a complex data-intensive environment, handle the integration with systems built by other teams.
Map business and technical requirements into actionable initiatives, reporting and analyzing results in a timely manner, and learning from any mistakes
Work close to the Artificial Intelligence and Machine Learning team, to help them to extract the maximum value and empower their initiatives.
Collaborate with other leaders to identify and capitalize on opportunities to leverage new technologies and create novel solutions to our organizations challenges.

What we are looking for:
Minimum 5 years experience as a Senior Data Scientist or Senior Data Engineer with at least 3 years leading teams
A natural leader, proactive and hands-on
Comfortable handling uncertainty in evolving scenarios who can understand priorities and balance them
Strong knowledge of current industry-wide Data Engineering and DS/ML practices, tools, and techniques
Our technical stack is based on GCP, Google BigQuery, Kafka, Databricks, PySpark, SQLServer, PostgreSQL, MongoDB, ElasticSearch and therefore knowledge on any of these would be highly beneficial
These are some of the data challenges we are working on and therefore any experience with these would be beneficial:
Knowledge of Neo4j
Knowledge of Cypher queries
Experience working with knowledge graph
Familiarity with Agile framework
Excellent verbal and written communication skills in English
Benefits

With more than 50 nationalities represented in our global team, you will work regularly with teammates in other countries, and with our community of researchers, editors, and authors from around the globe.

Our mission to create solutions for healthy lives also extends to the working environment we provide for our employees.

This includes:

100% remote working

Employees now have the flexibility to choose where they want to work, with remote working available on a part- or full-time basis (not applicable to some Workplace/IT jobs due to nature of role requiring presence onsite, in the office).

Learning and development

All employees have access to LinkedIn Learning (and Pluralsight for our technology team), an annual personal learning budget, and dedicated L&D time.

Wellbeing

We offer free online yoga classes, an employee assistance plan, access to the Headspace app, and four wellbeing days on top of your annual leave allowance.

Volunteering opportunities

Employees can dedicate three days each year to volunteer for a personal cause or through our volunteering partner platform, Alaya.

Frontiers actively embraces diversity and is a safe and welcoming workplace. Recruitment is free from discrimination – including based on race, national or ethnic origin, age, religion, disability, sex, gender identity or sexual orientation. With over 600 employees from more than 50 different nations, our diversity creates vibrant teams and constantly challenges us to appreciate multiple perspectives."
https://www.linkedin.com/jobs/view/3432993327/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=EpSUjWW1KbpqsoY5Ex0%2BJA%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Desarrollador aplicaciones móviles IOS,"3MT GALICIA GLOBAL SERVICES, S. L.",https://www.linkedin.com/company/3mt-galicia-global-services-s-l/life/,"A Coruña, Galicia, Spain",Remote,2023-02-26,2023-01-17,82.0,,,,,"En 3MT GALICIA GLOBAL SERVICES estamos buscando un nuevo Desarrollador de aplicaciones móviles iOS para reforzar nuestro equipo.

El seleccionado formaría parte de un proyecto para una gran empresa norteamericana con tiendas de ropa y accesorios en más de 80 países alrededor del mundo.

El trabajo puede desempeñarse en remoto, si bien es necesaria disponibilidad para trasladarse a nuestras instalaciones en A Coruña cuando fuere preciso, con un máximo de una vez por mes.

Salario a convenir según perfil.

El candidato ha de cumplir con los siguientes requisitos:

-Experiencia de al menos 2 años en desarrollo de aplicaciones móviles
-Experiencia en desarrollo nativo de iOS con lenguaje SWIFT
-Experiencia en integración con servicios REST
-Conocimientos de metodología Agile, Scrum/Kanban
-Se valorará positivamente el uso de Frameworks para optimización del rendimiento de aplicaciones
-Nivel de inglés medio-alto"
https://www.linkedin.com/jobs/view/3420593351/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=M59zxqOSBH0hua5u27x1MQ%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Senior Statistical R/R-Shiny Programmer - Fast Progression– Remote – Fully Remote,Meet,https://www.linkedin.com/company/meet/life/,Belgium,Remote,2023-02-26,2023-02-16,37.0,51-200 employees,Staffing and Recruiting,Full-time,Entry level,"SENIOR STATISTICAL R/R-SHINY PROGRAMMER- Team Environment – Remote – Fully Remote

As we approach the end of 2022, many of us will question our careers and begin looking for new opportunities. But did you know statistically that most job applications are sent on Christmas and New Year's Day.

With the increased number of applicants looking, that means increased competition, reducing your opportunity to land the perfect role.

Why not beat the rush and get in touch today?

Are you ready to join a CRO that promotes a healthy work-life, that prioritizes balancing project demands with your home life, giving you more time to focus on family, friends, or hobbies? We are currently partnered with a genuinely employee-centric company that has recently won many awards for its valued culture and diversity.

The Senior Statistical R/R-Shiny Programmer provides technical expertise for the conduct of clinical trials, acts as an internal subject matter expert in specific areas providing technical support and expert advice, and works independently to support various programing activities related to the analysis and reporting of clinical study data. Specifically, the Senior Statistical R/R-Shiny Programmer will be used to build tools to support the operational key indicators/milestones for studies/programs or to support TLF macro development. Programmer will liaise with sponsors, Biostatistics Leads, Data Management Leads, and other functional areas as required. Further, the Senior Statistical Programmer will monitor quality, timelines, resource allocation, and productivity in relation to projects to which they are assigned.

Role Responsibilities:
Programming Lead contributing to global projects
Develop and maintain project timelines as well as budgets.
Provide training, guidance, and project leadership to your team members
Increase skills in programming, technology, and techniques for clinical trials and the Pharma industry

We are partnering with a global CRO that is passionate about being data and technically agile, this allows you to stay at the cutting edge of technology developing valuable skills for your career. You’ll be joining an award-winning CRO with over 25,000 employees globally operating in more than 100 countries worldwide who are looking to grow their biometrics department and are in search of a talented SAS programmer.

Desired Skills:
Proficiency in R/R-Shiny (2+ years in real-world application).
Candidate must have worked in a highly regulated environment if experience is not in a CRO or Pharma
Extensive knowledge and understanding of the programming and reporting process.

Location: UK, Home-based, Remote Working

Competitive Salary: Our clients are offering lucrative salary increases (10-15% increase) and so we can discuss a good uplift for you.

Interviews are being conducted in the coming weeks and so apply now to avoid missing out on this opportunity.

Please apply below or email your CV to at Max.trafford@peoplewithchemistry.com"
https://www.linkedin.com/jobs/view/3497728165/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=WjqA4lJVgsxgFUkgRkHOXg%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Software Engineer - App Stores Backend (Remote),Canonical,https://www.linkedin.com/company/canonical/life/,"Frankfurt am Main, Hesse, Germany",Remote,2023-02-26,2023-02-25,5.0,"501-1,000 employees",Software Development,Full-time,Entry level,"Summary

This is an exciting opportunity for an experienced software engineer passionate about open source software, Linux, and Web Services at scale. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company.

Canonical's Store team develops and operates the backend services that power the Snap Store and Charmhub.io marketplaces. Our services are built primarily in Python, within a bit of Golang. If you have a passion for clean APIs, have a bias towards shipping and believe that tests are the key to higher velocity and reliability, you'll fit right in.

We have some exciting challenges ahead including continuing to scale our production architecture, expand the store backend to handle additional package types, and enhance our on-prem offering for IoT and Enterprise solutions.

What You'll Do
Collaborate remotely with a globally distributed team.
Write clean web service APIs to support both CLI and web frontend clients, using Python (and optionally Golang).
Design and implement new features and enhancements from spec to production and ongoing operations at scale.
Review code and technical designs produced by other engineers.
Discuss ideas and collaborate on finding good solutions.
Work remotely with global travel 2 to 4 weeks for internal and external events.

Who You Are
You love technology and working with a diverse set of talented people.
You are curious, flexible, articulate, and accountable.
You value soft skills and are passionate, enterprising, thoughtful, and self-motivated.
You have a broad technology base but favor backend code and infrastructure.
You have proficiency developing public-facing APIs and web applications, preferably using Python and/or Golang.
You know your way around relational and non-relational databases and can effectively design data models that perform well, and tune queries to access them.
You are comfortable with Ubuntu as a development and deployment platform.
You have a Bachelor's or equivalent in Computer Science, STEM or similar degree.

About Canonical

Canonical is a growing, international software company that works with the open-source community to deliver Ubuntu -- the world's #1 cloud operating system. Our mission is to realise the potential of free software in the lives of individuals and organisations. Our services are helping businesses worldwide to reduce costs, improve efficiency and enhance security with Ubuntu. Canonical is a unique tech company - global, remote-first, open source, with 700 professionals across 50 countries - we want to be the world's best, not biggest, global software company. With almost every team remote by default, Canonical sets the pace on the 21st-century digital workplace.

What Canonical offers:
Work from home
Learning and development allowances
Competitive Salary
Annual compensation review
Recognition rewards
Generous annual leave
Paid maternity, paternity and sick leave
Priority Pass for travel
Exposure to international business and technology

We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.

#stack"
https://www.linkedin.com/jobs/view/3498765836/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=4XA2sjtXu%2FP0GNSaQrBZ%2FQ%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Data Engineer with Azure and QA experience,Luxoft,https://www.linkedin.com/company/luxoft/life/,Bulgaria,Remote,2023-02-26,2023-02-25,6.0,"10,001+ employees",IT Services and IT Consulting,Full-time,Entry level,"Project Description
We are looking for Quality Assurance (QA) engineer to develop and execute exploratory and automated tests to ensure product quality. QA engineer will participate in designing and implementing tests, debugging and defining corrective actions. You will also review system requirements and track quality assurance metrics (e.g. defect densities and open defect counts.)
Responsibilities
• Review requirements, specifications and technical design documents to provide timely and meaningful feedback
• Create detailed, comprehensive and well-structured test plans and test cases
• Estimate, prioritize, plan and coordinate testing activities
• Design, develop and execute automation scripts
• Identify, record, document thoroughly and track bugs
• Perform thorough regression testing when bugs are resolved
• Develop and apply testing processes for new and existing products to meet client needs
• Liaise with internal teams (e.g. developers and product managers) to identify system requirements
• Monitor debugging process results
• Track quality assurance metrics, like defect densities and open defect counts
• Stay up-to-date with new testing tools and test strategies
Skills
Must have
• Proven work experience in software development
• Proven work experience in software quality assurance
• Strong knowledge of software QA methodologies, tools and processes
• Experience in writing clear, concise and comprehensive test plans and test cases
• Hands-on experience with both white box and black box testing
• Hands-on experience with automated testing tools
• Solid knowledge of SQL and scripting
• Experience in Azure: AAS, Synapse, ADF
Nice to have
• BS/MS degree in Computer Science, Engineering
• Experience with performance and/or security testing is a plus
• More than 4 years of work experience
• Axon
• Spotfire
• Airflow
Languages
English: C1 Advanced"
https://www.linkedin.com/jobs/view/3424148589/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=GCyeIUQpHnGWqmFNJ%2BjTjA%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Solutions Architect,Emergn,https://www.linkedin.com/company/emergn/life/,"Riga, Latvia",Hybrid,2023-02-26,2023-02-23,42.0,"501-1,000 employees",Business Consulting and Services,Full-time,Entry level,"From ideas to impact

We are a global digital business services organization with a mission to improve the way people and companies work. Forever. Our Consulting, Technology and Learning teams design and deliver transformational digital products and experiences that add value to our clients’ businesses and to their customers' lives.

Every day, across the world, our teams are pioneering faster, better ways to bring our client’s most exciting ideas to life.

If you are interested in shaping the future of enterprise solution development, then you might be just who we're looking for: Solution Architect to help us shape Emergn's exciting future and play an important role in our growth.

We want you to:
Act as the technical advisor in service delivery projects.
Work with technical client requirements (including RFI/RFP) & design solutions.
Work with sales & pre-sales, value proposition development and delivery teams as well as external partners to shape and deliver solutions for our customers.
Support the Solution Architecture practice in developing reusable assets
Contribute to Emergn through thought leadership development with internal & external communities.

This job might be for you if you have:
Solid & broad technical capabilities by working with Software Engineering team(s).
Understanding of the typical use cases for the industries you are specializing in.
First-hand experience of developing solutions in all phases of the Software Development Lifecycle.
Excellent problem solving and analytical skills.
Excellent customer facing skills with experience of presenting to and building relationships with stakeholders at all levels.
Awareness of best industry practices in software solution development.
Excellent oral and written communications skills in English.

We offer:
Health insurance
Work within a dynamic international team of experts
Excellent opportunity for personal and professional development
Comfortable office and flexible working hours
Ability to work from home and all the tools you’ll need for work
Ability to work with modern technologies
Huge catalogue of educational programs, the possibility of training and certification at the expense of the company
Friendly environment and awesome colleagues

The best part:

We help some of the world’s most respected businesses—including Fortune 500, FTSE 100 and Global 2000 companies develop and deliver their most promising ideas into valuable digital products and customer experiences faster. Emergn offers product innovation, enterprise transformation, experience design, product development, intelligent automation, and data and analytics capabilities. Through our educational platform VFQ, the industry’s only work-based learning approach to scaled digital transformation, we help global enterprises and individual learners alike build agility into their way of working and deliver value at pace.

With us, you’re a part of a diverse international community of friendly, supportive experts, working and sharing without borders.

Here, you can push boundaries through challenging and varied work for some of the world’s most respected international businesses.

You’ll get to work with the latest technologies and innovative working practices through our VFQ philosophy and culture of continuous learning.

Work where you’ll make an impact every day.

Join us today!"
https://www.linkedin.com/jobs/view/3489458677/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=7%2F7ovTNfX0qYKlaPVoCNfg%3D%3D&amp;trk=d_flagship3_search_srp_jobs,AWS Cloud Engineer (f/m/d),Awin Global,https://www.linkedin.com/company/awin-global/life/,European Union,Remote,2023-02-26,2023-02-24,62.0,"1,001-5,000 employees",Advertising Services,Full-time,Entry level,"Purpose of Position

We are looking for an experienced AWS Cloud Engineer to join our team. You hold a pivotal role within the Product Development department and you will be responsible for providing expertise and experience on designing, deploying, and maintaining our cloud-based infrastructure based on Amazon Web Services. You will have a holistic understanding of our platform, be involved in designing and delivering new solutions, and be the go-to person for AWS related input as we maintain and extend our award-winning affiliate marketing platform.

You will evangelise and educate engineering teams on the value proposition of AWS as well and aid in creating world-class solutions built on AWS.

Your location: Germany, Poland, Spain, Switzerland, The Netherlands, France, The UK, Italy, or Sweden.

Key Tasks
Be responsible for the planning, implementation, and growth of the AWS cloud infrastructure
Work alongside architecture and engineering teams to design and implement innovative solutions built on AWS
Apply security and data-privacy best-practices aligned with our compliance requirements
Support the project team in the realisation and implementation of AWS based services and recommend process and architecture improvements
Provide cloud guidance and governance to our engineers, enable teams and individuals to grow
Play a key role in helping the teams migrating and transforming legacy solutions to the cloud

Skills & Expertise
Strong knowledge of infrastructure as code with Terraform
In-depth experience with Linux, Docker and AWS compute services (EC2, ECS, Lambda)
In-depth experience with AWS content-delivery services (Cloudfront, API-Gateway, Route53, PrivateLink) and messaging services (SNS, SQS, Kinesis, MSK)
Basic experience with AWS networking (VPC), security (IAM, KMS, Secrets Manager) as well as storage, database and caching services (S3, RDS, Aurora, DynamoDB, ElastiCache)
Strong knowledge of DevOps and CI/CD pipeline (GitHub, Jenkins, Artifactory)
Ability to present your solutions to groups of people with a range of technical expertise in an engaging and clear way
Proven track record of delivery in multi-team environments
A desire to constantly refactor and improve, which applies as much to you as the systems under your responsibility
Be pragmatic; know how to balance the best solution against a working solution
An expert understanding of distributed systems and microservice architecture
Display a history of creativity, innovative thought, awareness of current technical trends and high levels of motivation

Although not required, we would be excited if you had experience with some of the below:
Knowledge of Java with Springboot and Javascript/Typescript with NodeJS
Knowledge of OAuth 2.0 and OpenID Connect
Working on high-volume transactional systems

Our Offer
With staff wellbeing at the forefront of our minds, we have shifted to a 4-day week on a trial basis, offering our employees the opportunity to spend time with family and friends, focus on a long-fostered passion, or take up personal studies- work-life balance is paramount for us!
Flexible working hours – no more wasting a vacation day for an administrative appointment
Whether you enjoy working from the office or from home, Awin gives you the chance to decide where you would like to work- whether that will be from home anywhere in the UK, Germany or Poland, or from one of our beautiful offices in the heart of London, Berlin, Hanover or Warsaw
We encourage you to use our vast company training resources to nurture your self-development

Established in 2000, Awin is proud of our dynamic, social and inclusive culture.

Like all businesses, we’ve had to adapt and nurture our culture in a virtual environment. Our virtual ‘Life @ Awin’ hub brings our colleagues from across the globe together for various social activities.

Diversity & Inclusion are paramount to us, and we proudly pursue and hire diverse team members. We champion uniqueness and authenticity; this is who we are at our core. Our network of affiliate partnerships are diverse and transparent, as are the employees powering our vision to build the world’s leading open partner ecosystem. We welcome all backgrounds, identities, and experiences. If you need support at any point in the application or interview process, please let us know.

Apply now to begin the next stage of your career at a progressive company that supports both your professional and personal development."
https://www.linkedin.com/jobs/view/3278902720/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=5LdyjqZBktp1QuJPz8ieHA%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Senior Software engineer MLOps - Remote Germany,Dataiku,https://www.linkedin.com/company/dataiku/life/,Germany,Remote,2023-02-26,2023-02-16,92.0,"1,001-5,000 employees",Software Development,Full-time,Entry level,"Headquartered in New York City, Dataiku was founded in Paris in 2013 and achieved unicorn status in 2019. Now, more than 1,000+ employees work across the globe in our offices and remotely. Backed by a renowned set of investors and partners including CapitalG, Tiger Global, and ICONIQ Growth, we’ve set out to build the future of AI.

We are looking for a talented Senior Software Developer interested in machine learning and data engineering to join us at Dataiku. As a Senior Software Engineer, you will build a cutting-edge product that has a real impact on our customers in one of the most talked-about and impactful areas of the discipline today: MLOps. You will focus on Dataiku DSS’ MLOps capabilities, from automating the retraining, tuning, monitoring and deployment of ML models to the interfaces that allow various stakeholders, with their own skills and role, to collaborate on ML projects.

What We Do

Dataiku DSS is an on-premises or SaaS platform that connects together many data science technologies. We work with Pandas, Spark, scikit-learn, Keras, TensorFlow, Kubernetes, and many more. Basically, our technological stack is made up of the latest and greatest technologies from the big data and machine learning landscape.

Side note: we also wrote an O’Reilly book on MLOps !

What You Will Be Doing

Your role will be to add new features or improve existing ones to help our customers use predictive algorithms, put them into production, and monitor them with an intuitive and user-friendly interface, as well as APIs that let coders control and automate all those operations. You may also develop features to put humans in the validation loop, or collaborate with the Governance feature team to develop cross-product features and keep bringing values to all users. The platform itself is in Java, Python, and Scala for the backend part, with JavaScript and Angular on the frontend.

You Are The Ideal Recruit If

You have at least 6 years of experience in software engineering.
You are interested in machine learning and are not afraid of statistics.
You are customer-oriented — you want to understand how the product is used and solve actual customer problems.
You know that boosted trees are not only about silviculture.
You have one or more professional experience building a real product.
You can mentor less tenured developers, helping them grow both their technical and non-technical skill.
You are humble and kind.
You don't hesitate to ask questions when you don't know, and you treat your colleagues with respect, kindness, and honesty.

(Note: This is a Software Engineering job. We have separate Data Scientist positions open).

Hiring Process

Initial call with the talent acquisition manager
On-site meeting (or video call) with a software developer or a team lead
Home test to show your skills
Final interviews with an engineering manager and a VP of engineering
An informal interview with a Dataiker to understand our culture
Dataiku’s culture is right for you if:

You want to be able to define your own version of work-life balance - flexible is our go-to word, it applies equally to remote work, vacations and parental benefits
You need autonomy to thrive - we trust our people, give them space to do their best and stay away from artificial deadlines
You enjoy spending time with your colleagues and learning from your peers - meet for Friday universities, annual offsites, virtual trivia nights and more
You like feeling cared about - watch out for the magical Christmas box delivered at home and an unforgettable onboarding week
You care about giving back - it’s what our Ikig.AI program is all about: Dataikers are encouraged to work pro bono for one or several nonprofits of their choosing

If you want to learn more about our hiring process, you can read this article about our engineering hiring philosophy .

About Dataiku

Dataiku is the platform for Everyday AI, systemizing the use of data for exceptional business results. By making the use of data and AI an everyday behavior, Dataiku unlocks the creativity within individual employees to power collective success at companies of all sizes and across all industries. Don’t get us wrong: we are a tech company building software. Our culture is even pretty geeky! But our driving force is and will always remain people, starting with ours. We consider our employees to be our most precious asset, and we are committed to ensuring that each of them gets the most rewarding, enjoyable, and memorable work experience with us. Fly over to Instagram to learn more about our #dataikulife.

Our practices are rooted in the idea that everyone should be treated with dignity, decency and fairness. Dataiku also believes that a diverse identity is a source of strength and allows us to optimize across the many dimensions that are needed for our success. Therefore, we are proud to be an equal opportunity employer. All employment practices are based on business needs, without regard to race, ethnicity, gender identity or expression, sexual orientation, religion, age, neurodiversity, disability status, citizenship, veteran status or any other aspect which makes an individual unique or protected by laws and regulations in the locations where we operate. This applies to all policies and procedures related to recruitment and hiring, compensation, benefits, performance, promotion and termination and all other conditions and terms of employment. If you need assistance or an accommodation, please contact us at: reasonable-accommodations@dataiku.com"
https://www.linkedin.com/jobs/view/3313117145/?alternateChannel=search&amp;refId=eIQ%2Fv1qsf6PTMbVwjYta2Q%3D%3D&amp;trackingId=mw7%2Baq%2BgFCoQ7siYuJFPDg%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Senior Quality Assurance Automation Engineer,Suvoda,https://www.linkedin.com/company/suvoda/life/,Romania,Remote,2023-02-26,2023-02-25,74.0,"501-1,000 employees",Pharmaceutical Manufacturing,Full-time,Entry level,"We’re Looking for Experienced Professionals to Join Our Team!
At Suvoda, we’re not only passionate about the work that we do and the impact that it has on human lives, but we’re passionate about the people who make it happen! Every day, it is our priority to bring in talented and motivated individuals and create a workplace that drives, engages and retains them.
What Makes Suvoda a Great Place to Work?
Here are just a few highlights:
Your colleagues: You’ll be surrounded by smart, friendly team players that truly care about the work they do, and there are plenty of happy hours and teambuilding events to connect outside work
The flexibility: Suvoda creates the perfect environment for people to integrate their work and life, by offering flexible working hours and the tools to work from home as needed
The growth and innovation: As part of a growing team, you’ll have lots of opportunities for career development and be exposed to the latest technologies due to our focus on remaining innovative
The office: Our newly renovated, modern office space is located in the city center and is equipped with comfortable work spaces, collaborative gathering areas and modern technology that easily connects you to all of our global offices
The benefits: You’ll have access to a robust benefits package, like a top subscription from Romania’s top healthcare provider, meal vouchers, a fitness stipend, and competitive salaries with bonus plans
The industry: By working in clinical trials, you’’ll be part of a challenging and rewarding industry that will allow you to develop your skills quickly while doing your part to change the world!
Responsibilities:
Ensure the correct functioning of clinical trial software with emphasis on patient safety and integrity of clinical study data
Review product requirements and verify that requirements are clear, consistent, and testable
Develop validation plans according to a risk-based testing methodology
Set up testing environment and prepare testing data
Author and execute test scripts, document defects, and track resolutions
Work with others to ensure timely delivery of high-quality code
Assist with software deployment into all environments and complete all required documentation
Assist support team with investigation of production issues
Automate test scripts using industry-standard tools
Perform other related duties as required

Requirements:
Bachelor’s degree or equivalent experience
Strong analytical and risk-assessing skills
Deep understanding of testing methodologies and principles
Ability to develop and execute test plans for software applications with medium to high
complexity
Extensive knowledge of test automation
Basic understanding of web app architecture and web services
Excellent problem-solving skills and learning capability
Excellent time management and organizational skills
Strong oral and written communication skills

Experience:
• 4+ years of experience in web application testing"
