job_url,job_title,company_name,company_url,location,workplace_type,date_scrapped,date_posted,n_applicants,n_employees,industry,contract_type,exp_level,description
https://www.linkedin.com/jobs/view/3525886129/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=oxJsd7SKp4Eyxubx775fEw%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Customer Support Engineer Analyst,GE Digital,https://www.linkedin.com/company/ge-digital/life/,"Bucureşci, Hunedoara, Romania",Remote,2023-03-13,2023-03-13,,"1,001-5,000 employees",Software Development,Full-time,Entry level,"About the job




Job Description Summary Provides expertise in sustained customer success and growth in the post-sales customer lifecycle through training, professional services, technical support, renewals, outcome attainment, retention, expansion, and customer advocacy with a Digital focus. Impacts quality of own work and the work of others on the team. Executes standard operational/technical tasks typically subject to instructions and work routines. There is latitude to rearrange the sequence to complete task/duties based on changing work situations.

Job Description

Roles and Responsibilities
Research and troubleshoot issues involving all aspects of the GE Digital solutions, including but not limited to configuration, user interface, network and communication connectivity and performance, Cloud and on- premise component interoperability, data collection/storage, visualization, analytics, machine monitoring software and associated control systems, hardware infrastructure, and interfaces to enterprise systems such as ERP, PLM and Quality.
Broadening knowledge of own technical discipline to execute policy/strategy. May include support roles with specialized technical field of knowledge; still acquiring higher level knowledge and skills.
Basic understanding of key business drivers; uses this understanding to accomplish own work. Good understanding of how work of own team integrates with other teams and contributes to the area.
May have some autonomy to make decisions within a defined framework. Resolves issues in situations that require good technical knowledge and judgment within established procedures. Consults more senior team members for issues outside of defined instructions/parameters.
A job at this level requires good interpersonal skills and may be required to lead a junior team. For customer facing roles, develops strong customer relationships and serves as the interface between customer and GE. Explains technical information to others.

Required Qualifications
For roles outside of the USA- This role requires basic experience in the Services & Digital Customer Support Engineering. Knowledge level is comparable to a Bachelor's degree from an accredited university or college ( or a high school diploma with relevant experience).
For roles in USA - Bachelor's degree [in X discipline(s)] from an accredited university or college (or a high school diploma / GED with at least 6 years of experience in Job Family Group(s)/Function(s)).

Desired Characteristics
Strong oral and written communication skills. Ability to document, plan, market, and execute programs.

Note

To comply with US immigration and other legal requirements, it is necessary to specify the minimum number of years’ experience required for any role based within the USA.
For roles outside of the USA, to ensure compliance with applicable legislation, the JDs should focus on the substantive level of experience required for the role and a minimum number of years should NOT be used.



Additional Information

Relocation Assistance Provided: No
This is a remote position"
https://www.linkedin.com/jobs/view/3329807740/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=0kFJs6BHVuwleCAtnbNkhw%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Data Management Sr Engineer III,Avid,https://www.linkedin.com/company/avid-technology/life/,"Szczecin, Zachodniopomorskie, Poland",Remote,2023-03-13,2023-03-03,3.0,"1,001-5,000 employees",Software Development,Full-time,Entry level,"About the job
It's fun to work in a company where people truly BELIEVE in what they're doing!

We're committed to bringing passion and customer focus to the business.

About Avid

Avid makes technology and collaborative tools so creators can entertain, inform, educate and enlighten the world. Our customers are the visionaries behind the most inspiring feature films, television programs, news broadcasts, televised sporting events, music recording and live concerts.

To learn how Avid powers greater creators or for more information, visit www.avid.com.

Avid is looking for a talented software engineer to join the Media Composer Data Management Team.  The candidate will have an opportunity to contribute to Media Composer, Avid's flagship professional video editor.  Avid's products are used in the most recognizable films and TV shows streamed and broadcast around the world.  The Data Management Team supports the design and implementation of the rich set of metadata that follows media throughout the editing pipeline.

Responsibilities and Duties :

Design and implement high-quality software in C++
Desire to work in a multi-site distributed team using Agile/Scrum
Implement and debug all aspects of media and metadata, from persistence to user presentation, throughout the Media Composer editing experience
Program on both Windows and macOS operating systems
Design and implement automation to accompany all features
Translate requests from a scrum Product Owner into working, maintainable production code
Monitor user forums and beta feedback for a user-centric approach to software engineering
Participate in daily stand-up scrum meetings to share progress and obstacles

Required Qualifications:

BS or MS in Computer Science, Engineering or Math
5 to 7 years of professional experience
Strong knowledge of Object-Oriented design and development in C++
Performance optimization experience, including multithreading and strong knowledge of data structures
Audio, video, image or signal processing experience highly desired
Background in digital media products highly desired
Ability to work with large and complex applications involving the writing of significant new code and refactoring legacy code
Experience programming on either Windows or macOS
Experience with writing robust unit tests and using test driven development is required
Desire to work in a multi-site distributed team using Agile/Scrum
Creative and innovative mindset
As the position requires frequent communication, very good English skills, both written and spoken, are a given requirement.

Avid is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.

If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!"
https://www.linkedin.com/jobs/view/3482136655/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=yTxEphCuih4mCpXV3J7wCg%3D%3D&amp;trk=d_flagship3_search_srp_jobs,BI Engineer (Microstrategy),Luxoft,https://www.linkedin.com/company/luxoft/life/,Poland,Remote,2023-03-13,2023-02-11,22.0,"10,001+ employees",IT Services and IT Consulting,Full-time,Entry level,"About the job
Project Description:
Our client is looking for a partner to implement a Retail Price Simulator to measure the impact of Promotional Discounts on Market Share Value, Volume and Relative Price Positioning. Human-Focused Application using customer technology stack, best in class UX to allow work with huge number of data/parameters on UI, cloud-agnostic, ML models can be added in the future, 5 custom interfaces will be designed, each component will be a custom-built application developed on Python and/or React.

Responsibilities:
- create complex and user friendly reports using MicroStrategy
- work closely with Data Engineers, Business Analysts, UX experts to design best in call reporting
- communicate with client's SMEs to gather the requirements related to reports

Mandatory Skills Description:
- Microstrategy
- Python
- Databricks

Nice-to-Have Skills:
Tableau

Languages:
English: B2 Upper Intermediate"
https://www.linkedin.com/jobs/view/3432388672/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=eO8z3rWmdVjDz7sd6Ze3fw%3D%3D&amp;trk=d_flagship3_search_srp_jobs,"Assoc Dir, Pharmacometrics - Home based - EUROPE",Syneos Health,https://www.linkedin.com/company/syneos-health/life/,Netherlands,Remote,2023-03-13,2023-02-21,10.0,"10,001+ employees",Biotechnology Research,Full-time,Entry level,"About the job
Description

Assoc Dir, Pharmacometrics

Syneos Health is the only fully integrated biopharmaceutical solutions organization purpose-built to accelerate customer success. We lead with a product development mindset, seamlessly connecting our capabilities to add high-value insights to speed therapies to patients and provide practical value to help our customers achieve their objectives.

Our Clinical Development model brings the customer and the patient to the center of everything that we do. We are continuously looking for ways to simplify and streamline our work to not only make Syneos Health easier to work with, but to make us easier to work for.

Whether you join us in a Functional Service Provider partnership or a Full-Service environment, you’ll collaborate with passionate problem solvers, innovating as a team to help our customers achieve their goals. We are agile and driven to accelerate the delivery of therapies, because we are passionate to change lives.

Discover what our 29,000 employees, across 110 countries already know:

WORK HERE MATTERS EVERYWHERE

Why Syneos Health
We are passionate about developing our people, through career development and progression; supportive and engaged line management; technical and therapeutic area training; peer recognition and total rewards program.
We are committed to our Total Self culture – where you can authentically be yourself. Our Total Self culture is what unites us globally, and we are dedicated to taking care of our people.
We are continuously building the company we all want to work for and our customers want to work with. Why? Because when we bring together diversity of thoughts, backgrounds, cultures, and perspectives – we’re able to create a place where everyone feels like they belong.
Job Responsibilities
Plans, organizes, manages and monitors the sector’s activities/operations according to his/her field of expertise, strategic and tactical alignments, and the needs of the organization in order to achieve the expected results.
Manages all operations activities related to the Pharmacometrics sector.
Provides quotes for all services provided by the team (e.g., Pharmacokinetic/pharmacodynamics analyses, toxicokinetics analyses, additional analyses not included in the original scope of work, etc.)
Provides other consultation services in clinical pharmacology field.
Acts as a pharmacometrician.
Acts as a scientific consultant/clinical pharmacologist for clients, proposing methodologies or performing pharmacometrics analyses (e.g., PK/PD analyses).
Ensure proper training and development of pharmacokineticists and pharmacometricians.
Review/prepare pharmacometric section of study protocols and/or Pharmacometric analysis plans for preclinical or Phase I to IV studies.
Manages human capital including workforce planning and hiring activities, performance management and the daily monitoring of productivity; facilitates knowledge development and transfer; and ensures the efficiency and mobilization of the team in order to achieve the expected results.
Helps develop and analyze the sector’s performance indicator systems according to the established objectives. Identifies opportunities to improve the division and/or service’s master plan and processes. Determines, as needed, the necessary actions in order to increase efficiency.
Contributes to the development of the sector’s budget, ensures that it is being adhered to, performs budget follow-up for pertinent stakeholders and recommends actions in an effort to achieve the expected results.
Communicates the necessary information to keep the team, the organization, and external clients abreast of the sector’s work plan, policies, projects processes, results, and actions and recommendations taken to meet arising needs and to achieve the expected results.
Advises internal/external clients of the division and/or service’s particular areas of expertise by assessing needs, and carrying out analysis and follow-up.
Acts as a consultant and resource person for external clients and Business Development employees with respect to pharmacometric issues.
Acts as a clinical Pharmacologist.
Represents the sector, both internally and externally, as a source for consultation and/or information and/or reference.
Promotes clinical pharmacology services.
Fosters the company’s scientific outreach by attending seminars, writing scientific articles, participating in conventions, interacting with the academic community, etc.
The employee may be called upon to perform other tasks related to their skill set, and for which he/she has been trained.
Qualifications

What we’re looking for
MSc or PhD in Biopharmaceutical Sciences, Pharmacology, Experimental Medicine or in another relevant field.
Word, Excel, and software used in pharmacometrics analyses: WinNonlin, SAS, NONMEM, etc.
Required bilingualism includes communicating verbally and in writing on topics that are often technical, and writing procedures or technical reports.
Candidate who does not possess the required training and/or experience may be considered under different criteria.
Get to know Syneos Health

Over the past 5 years, we have worked with 94% of all Novel FDA Approved Drugs, 95% of EMA Authorized Products and over 200 Studies across 73,000 Sites and 675,000+ Trial patients.

No matter what your role is, you’ll take the initiative and challenge the status quo with us in a highly competitive and ever-changing environment. Learn more about Syneos Health

Additional Information

Tasks, duties, and responsibilities as listed in this job description are not exhaustive. The Company, at its sole discretion and with no prior notice, may assign other tasks, duties, and job responsibilities. Equivalent experience, skills, and/or education will also be considered so qualifications of incumbents may differ from those listed in the Job Description. The Company, at its sole discretion, will determine what constitutes as equivalent to the qualifications described above. Further, nothing contained herein should be construed to create an employment contract. Occasionally, required skills/experiences for jobs are expressed in brief terms. Any language contained herein is intended to fully comply with all obligations imposed by the legislation of each country in which it operates, including the implementation of the EU Equality Directive, in relation to the recruitment and employment of its employees. The Company is committed to compliance with the Americans with Disabilities Act, including the provision of reasonable accommodations, when appropriate, to assist employees or applicants to perform the essential functions of the job."
https://www.linkedin.com/jobs/view/3483541506/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=e%2FADWyMJWfJjpd%2FdOQLj8Q%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Junior Data Analyst,Setapp,https://www.linkedin.com/company/setapp/life/,"Poznań, Wielkopolskie, Poland",Remote,2023-03-13,,,51-200 employees,IT Services and IT Consulting,Full-time,Entry level,"About the job
SEA/ is an intelligent marketplace for fixing freight. Setapp delivers custom software development services for maritime industry clients. Together we are the centre of maritime excellence.

About Your Role

We are looking for a proactive and curious junior analyst to join our team to help identify intelligent insights for our products. Your insights will help digitise the shipping industry and provide charterers, brokers and ship owners the relevant information they need to negotiate successful contracts for carrying freight around the world. You will collaborate with the Product teams to understand the insights customers need, understand and combine data from a multitude of data sources that are the envy of the industry, and learn from our data engineers and architects to make the most of our cutting-edge Azure data platform.

AS A JUNIOR DATA ANALYST, YOU WILL

Deliver actionable insights that intelligently enhance internal processes and customer-facing products
Test hypotheses around product enhancing features
Support the development of proof of concept algorithms, models and metrics
Present results back to the team and stakeholders
Support our existing products to ensure the data is correct and complete
Build and maintain reporting dashboards in PowerBI
Work collaboratively within a team of analysts to share and develop knowledge
Engage with the Centre of Data team to understand our data and tools
Embody a data-driven approach to decision making and development

Requirements

Strong analytical and problem-solving skills
Understands the basics of a programming
Excellent attention to detail with a strong focus on accuracy.
Communicates effectively and can translate data into relevant visualisations and language.
Self-starter with a strong work ethic, driven and a desire to learn.
Ability to work to tight delivery timescales and to take on new information working with a remote team.

Nice To Have

Experience of the shipping, aviation or rail industry
Experience working with Azure and/or Databricks
Experience working with PowerBI

What You Can Expect

Despite our dynamic growth, we managed to maintain a relaxed and enjoyable atmosphere of a tightly-knit team that can implement complex projects comprehensively and effectively. Each of us knows what is expected from us and has adequate space and freedom of action.

Benefits

That’s why we provide a wide range of benefits to all of our employees

The actual work is important, but it’s also essential for us at Setapp that we all stay happy, relaxed and motivated.

Training budget
Private medical care (Luxmed)
Voluntary group life insurance
MyBenefit or Multisport card
Language courses (English and German)
Mentoring program and numerous internal pieces of training
Employee referral program
Paid days off from services (B2B)
A paid day off to care for your health - “Dzień na U” with Fundacja Rak'n'Roll. Wygraj życie!
Integration events, joint company trips, birthday celebrations and many other

What We Offer

Salary: 6 000 to 11 000 PLN/month
Flexible working hours
You choose how you work - from our office in Poznań or remotely from home, or like most of us, work hybrid :)
Strong focus on growth, interesting projects & people who enjoy working with each other! :)"
https://www.linkedin.com/jobs/view/3514399840/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=GCE95lSjhL2CnGGDxKfA7w%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Data Engineer,Apridata,https://www.linkedin.com/company/apridata/life/,Bulgaria,Remote,2023-03-13,2023-03-03,32.0,,,,,"About the job
Apridata is a consultancy company that provides business process automation and analytical solutions for its clients across a wide range of industries, specialising in the finance operations area.

We have an exciting opportunity for a talented data engineer (remote from Bulgaria). We’re looking for someone who thrives on solving problems at the intersection of data, technology and business. You will have an insatiable curiosity in the field of data engineering, business intelligence and business process automation and possess a strong technical and analytical background.

Responsibilities
Working as part of a team designing and implementing process automation, business intelligence and analytical solutions.
The primary responsibility of this role will be to develop automation solutions that include data pipelines, data modelling, bot development and API integration.
Engage with customers to clearly understand their needs and focus on the design and development of solutions that improve process efficiency.
Work as part of a team contributing to the continued development of our Smart Workflow applications.

Requirements
First and foremost you will be an ambitious problem solver with a demonstrable hunger and passion for data engineering and business process automation with an eagerness to learn.
Possess a Bachelor or Masters in Computer Science, Engineering, Math, Statistics, Physics or similar (or proven relevant experience)
3-5 years experience in a data engineering or software development role.
Self motivated with the ability to work well as part of a team.
Ability to process and analyse complex datasets.
Advanced SQL experience (ideally hold a Microsoft Certification) and SQL tools experience(Microsoft SSMS or equivalent)
Strong Python programming experience with an emphasis on data integration and data manipulation.
Experience with Microsoft Azure cloud platform (ideally with Azure SQL Database, Azure Data Factory, Azure Functions, Azure Logic Apps, Azure API experience ) or AWS alternatives.
Familiarity writing SQL queries for common ERP data models (e.g. SAP, Netsuite, Oracle).
Experience implementing and domain knowledge in financial operational processes a distinct advantage (e.g. Accounts Payable, Accounts Receivable)
Good english written and oral communication skills.

This is an exciting role for a dynamic individual to join the company with significant opportunity for growth and development as the company expands. If you are creative, resourceful and can satisfy most of the requirements above we can’t wait to hear from you."
https://www.linkedin.com/jobs/view/3514672980/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=QVOETpHM5%2BbqPGfKuWB7mw%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Security Engineer (Runtime),"Docker, Inc",https://www.linkedin.com/company/docker/life/,Bulgaria,Remote,2023-03-13,2023-03-11,5.0,51-200 employees,Information Technology & Services,Full-time,Entry level,"About the job
Docker is a remote first company with employees across Europe and the Americas that simplifies the lives of developers who are making world-changing apps. We raised our Series C funding in March 2022 for $105M at a $2.1B valuation. We continued to see exponential revenue growth last year. Join us for a whale of a ride!

Millions of developers around the world use and love Docker’s industry leading container runtime, Docker Engine. It is the cornerstone of Docker Desktop and an important part of CI/CD systems everywhere. The Runtime team at Docker leads development of the open source moby/moby project and the components that make it up. The code base is primarily Go with some C components. The team’s mission is to build a performant, predictable and accessible runtime for developers.

The Security Engineer on this team is responsible for working with our development teams and open source projects to follow best security practices, meet compliance guidelines, and architect secure systems. This role will also include documentation, evidence collection, and audit preparation. Some days you will be deep in code, and other days you will be working in our ticketing and tracking systems to make sure we are meeting security compliance standards.

Responsibilities:
Work with open source code bases, focusing specifically on security
Review the security posture and processes of our open source projects
Collaborate with contributors to our projects and with upstream projects to enhance security and meet compliance needs
Be a liaison to the wider organization, making sure they have the resources and knowledge to maintain our security standards
Appropriately handle runtime security reports

Qualifications:
5+ years experience in backend development, security engineering, software engineering, or similar roles
Fundamental knowledge of Linux best practices
Strong experience with Go
Experience working on open source projects
Good communicator - you know how to listen, understand, and work across teams to get problems solved
Deep understanding of security nuances in cloud-native container-based systems
Knowledge of SOC 2 and ISO 27001 standards is a plus

What To Expect In The First 30 Days
Meet the team
Begin learning architecture of Docker Engine and CLI
Consult with developers on best security practices as they are writing new code

What To Expect In The First 90 Days
Expand your knowledge of Docker Engine and CLI
Meet people across the company
Start digging into Docker Engine and CLI code and validate or suggest security improvements

What To Expect In The First Year
Expanding security efforts and involvement beyond Docker Engine and CLI
Work with other teams at Docker on security improvements

Perks:
Freedom & flexibility; fit your work around your life
Variety of virtual and in-person social events to build connections and have fun
Home office setup; we want you comfortable while you work
Generous maternity and parental leave
Technology stipend equivalent to $100 net/month
PTO plan that encourages you to take time to do the things you enjoy
Whaleness Days: companywide day off each month
Quarterly, company-wide hackathons
Training stipend for conferences, courses and classes
Stock Options; we are a growing start-up and want all employees to have a share in the success of the company
Docker Swag
Medical benefits, retirement and holidays vary by country

Docker embraces diversity and equal opportunity. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. We believe the more inclusive we are, the better our company will be.

EU Salary Range

49,000 EUR - 123,000 EUR (salary range can change if hired in at a different level)

Due to the remote nature of this role, we are unable to provide visa sponsorship."
https://www.linkedin.com/jobs/view/3495976563/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=pYrQ2mB6XERtU2eNugH7cQ%3D%3D&amp;trk=d_flagship3_search_srp_jobs,iOS Developer,ITMAGINATION,https://www.linkedin.com/company/itmagination/life/,European Union,Remote,2023-03-13,2023-02-21,144.0,201-500 employees,IT Services and IT Consulting,Full-time,Entry level,"About the job
ITMAGINATION helps its Clients by becoming a true extension of their software and data development capabilities. Through the readily set up, comprehensive, and self-governing teams, we let our Clients focus on their business while we make sure that their software products and data tools scale up accordingly and with outstanding quality.

We are looking for an experienced team player to fill the iOS Developer position and participate in one of our up-and-coming projects from Gaming and sport betting industry.

You can expect:

Working with a highly skilled team of professionals
Writing clear and maintainable code for iOS applications, following best practices and software design patterns
Collaborating with the team to craft user stories and refine task descriptions
Writing unit and integration tests to ensure high-quality software

Requirements

Min. 4 years of professional experience with iOS Development
Strong understanding of Swift
Good knowledge of iOS Technologies (Push Notifications, Biometrics, Core Data)
Experience with app development and delivery on the App Store
UI Proficiency (SwiftUI, Autolayout, UIKit)
Experience with Unit, UI and Integration testing
Excellent English skills

Nice to Have:

Practical experience with Test-Driven Development (TDD)
Experience with Mobile Application Security

Benefits

Top Performers Bonus: earn a 13th salary based on clearly defined after-engagement metrics
Fully remote position
Possibility of 20 business days off each year
Professional training programs – including Udemy and other development plans
Benefits package offer - Health Insurance, Sports Package, and Life Insurance offerings
Work with a team that’s recognized for its excellence. We’ve been featured in the Deloitte Technology Fast 50 & FT 1000 rankings. We’ve also received the Great Place To Work® certification for four years in a row"
https://www.linkedin.com/jobs/view/3521750708/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=VHW6AqaxIHrHljINM2Gn%2Fw%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Senior Software Engineer - AI (remote),Relativity,https://www.linkedin.com/company/relativityhq/life/,"Rzeszów, Podkarpackie, Poland",Remote,2023-03-13,2023-03-10,2.0,"1,001-5,000 employees",Software Development,Full-time,Entry level,"About the job
Are you looking for a hybrid or remote work opportunity? Are you interested in a workplace that allows for flexibility in your day? Are you ready for a workplace that provides benefits that suit your needs?

Text IQ is a Top 100 AI company trusted by the world's largest enterprises, including Honeywell, AstraZeneca, Intel, Boehringer Ingelheim, BASF, and Cardinal Health. With a re-imagined approach to identifying, managing and mitigating risk in enterprise data, Text IQ's pioneering AI technology uncovers 90% of sensitive information at a 75% reduction in cost and time. Enterprises, law firms, and government organizations have used Text IQ's AI to identify and protect sensitive and confidential information, reduce risk, elevate their privacy programs, and create fair and inclusive workplaces. Read more about Text IQ on TechCrunch, VentureBeat, Fortune, Forbes and Axios.

Recently , Text IQ joined forces with Relativity, a unicorn and leading data platform, which has more than 300,000 users in over 49 countries and serves thousands of organizations globally—primarily in legal, financial services and government sectors, including the U.S. Department of Justice and 198 of the Am Law 200. By joining hands with Relativity, we are excited to realize our shared vision of helping customers organize their data, discover the truth, and act on it. We're looking for a senior software Engineer to join our PrivilegeIQ Engineering team. Come work with a dynamic group of talented professionals focusing on revolutionizing AI and its applications!

We're looking for a Senior Software Engineer to join our Privacy IQ Engineering team. Come work together with a dynamic group of talented professionals focusing on revolutionizing AI and its applications! This role reports to Maxine Chan - Engineering Manager.

Your role in action

Build our next-generation AI algorithm platform using cutting-edge tools and frameworks
Design, develop, and support new and exciting AI-powered applications in mission-critical domains
Improve and extend our complex distributed core data processing pipeline
Create tools to automate and optimize processes across disciplines
Actively participate in the on-call schedule to investigate and fix production issues
Seek and recommend improvements to current processes
Participate in code reviews for projects written by your team
Focus on quality through comprehensive unit and integration testing

Your Skills

4+ years of software development of commercial-grade systems and applications
Strong computer science fundamentals in algorithms, data structures and computational complexity
Strong problem-solving skills and attention to detail
Proficiency in at least one modern programming language: Java, C#, C++ or Python
Ability to consistently deliver elegant, modular and scalable solutions in a timely manner
Obsession with software quality and empathy for customer experience
Leverages best practices and past experiences to mentor and improve the productivity of the team

Preferred Qualifications

Knowledge of professional software engineering practices & software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations
Advanced degree in Computer Science or related fields Experience building AI-powered products that utilize Natural Language Processing or Machine Learning
Knowledge of Linux/Unix and scripting on Python
Experience with distributed processing technologies: Spark, Hadoop, Kafka
Knowledge of NoSQL database systems: MongoDB, Redis, Elasticsearch
Experience in system architecture and web application development

If you don’t meet 100% of the above qualifications, you should still seriously consider applying.

Relativity is a diverse workplace with different skills and life experiences—and we love and celebrate those differences. We believe that employees are happiest when they're empowered to be their full, authentic selves, regardless how you identify.

Benefit Highlights

Comprehensive health plan

Flexible work arrangements

Two, week-long company breaks per year

Unlimited time off

Long-term incentive program

Training investment program

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, or national origin, disability or protected veteran status, or any other legally protected basis, in accordance with applicable law."
https://www.linkedin.com/jobs/view/3451861245/?alternateChannel=search&amp;refId=zA13J6WvMn%2FMHHxI7%2BjrfQ%3D%3D&amp;trackingId=7zBnJyaqwGpgnmsx2mVrzg%3D%3D&amp;trk=d_flagship3_search_srp_jobs,Data Engineer,Kouegoue Technology Global,https://www.linkedin.com/company/kouegoue-technology-global/life/,Poland,Remote,2023-03-13,,,,,,,"About the job
We are looking for a Data Engineer responsible for designing, building, and maintaining the infrastructure and systems that enable the collection, storage, and analysis of large sets of data. This can include tasks such as creating and optimizing data pipelines, designing and implementing data storage solutions, and ensuring data quality and security. Will often work closely with Data Scientists and other stakeholders to understand their data needs and design solutions that meet those needs. Strong technical skills, particularly in programming and database management, are typically required for this role.

Data Engineer mandatory skills and experience
Some essential skills and experience for a Data Engineer include:

Strong programming skills, particularly in languages such as Python, Java, or Scala.

Experience with big data technologies such as Hadoop, Spark, or Apache Kafka.

Proficiency in SQL and experience with database management systems such as MySQL, PostgreSQL, or Oracle.

Familiarity with cloud computing platforms such as AWS, Azure, or GCP.

Understanding of data warehousing concepts and data modeling techniques.

Knowledge of data integration, ETL (Extract, Transform, Load) and ELT (Extract, Load, Transform) processes.

Experience with data governance and data security best practices.

Strong problem-solving skills and the ability to troubleshoot and debug complex systems.

Excellent communication skills, as Data Engineers often need to work closely with other teams and stakeholders.

Familiarity with Agile development methodologies and experience working in a collaborative, cross-functional environment.

Having experience with Machine Learning or Data Science is a plus but not mandatory for the role of Data Engineer."
